,Name,Date,Close,High,Low,Open,Volume,Adj Close,Adjhigh,Adjlow,Adjopen,Adjvolume,Divcash,Splitfactor
0,CELG,2010-11-04 00:00:00+00:00,62.32,62.68,61.85,62.44,3117700,31.16,31.34,30.925,31.22,6235400,0.0,1.0
1,CELG,2010-11-05 00:00:00+00:00,61.22,62.29,60.76,62.23,3713800,30.61,31.145,30.38,31.115,7427600,0.0,1.0
2,CELG,2010-11-08 00:00:00+00:00,60.9575,61.08,59.87,60.78,2782500,30.47875,30.54,29.935,30.39,5565000,0.0,1.0
3,CELG,2010-11-09 00:00:00+00:00,60.69,61.2,60.34,60.98,2025800,30.345,30.6,30.17,30.49,4051600,0.0,1.0
4,CELG,2010-11-10 00:00:00+00:00,61.45,61.595,60.26,61.07,2555000,30.725,30.7975,30.13,30.535,5110000,0.0,1.0
5,CELG,2010-11-11 00:00:00+00:00,61.39,61.59,60.54,60.78,1485100,30.695,30.795,30.27,30.39,2970200,0.0,1.0
6,CELG,2010-11-12 00:00:00+00:00,60.3,61.14,59.65,60.85,2094000,30.15,30.57,29.825,30.425,4188000,0.0,1.0
7,CELG,2010-11-15 00:00:00+00:00,60.57,60.91,60.45,60.89,2157800,30.285,30.455,30.225,30.445,4315600,0.0,1.0
8,CELG,2010-11-16 00:00:00+00:00,59.78,60.77,59.57,60.13,2998000,29.89,30.385,29.785,30.065,5996000,0.0,1.0
9,CELG,2010-11-17 00:00:00+00:00,59.95,60.05,59.05,59.71,2320200,29.975,30.025,29.525,29.855,4640400,0.0,1.0
10,CELG,2010-11-18 00:00:00+00:00,60.74,61.4,60.0716,60.6699,2766000,30.37,30.7,30.0358,30.33495,5532000,0.0,1.0
11,CELG,2010-11-19 00:00:00+00:00,60.61,60.89,60.12,60.71,2279500,30.305,30.445,30.06,30.355,4559000,0.0,1.0
12,CELG,2010-11-22 00:00:00+00:00,61.63,61.65,60.2,60.5,2436200,30.815,30.825,30.1,30.25,4872400,0.0,1.0
13,CELG,2010-11-23 00:00:00+00:00,60.52,61.61,60.21,61.15,2534800,30.26,30.805,30.105,30.575,5069600,0.0,1.0
14,CELG,2010-11-24 00:00:00+00:00,61.6,62.0,60.9,60.9,1966700,30.8,31.0,30.45,30.45,3933400,0.0,1.0
15,CELG,2010-11-26 00:00:00+00:00,61.21,61.47,60.9,61.19,486800,30.605,30.735,30.45,30.595,973600,0.0,1.0
16,CELG,2010-11-29 00:00:00+00:00,59.89,61.06,59.17,60.99,3648700,29.945,30.53,29.585,30.495,7297400,0.0,1.0
17,CELG,2010-11-30 00:00:00+00:00,59.38,59.5,58.78,59.0101,2836700,29.69,29.75,29.39,29.50505,5673400,0.0,1.0
18,CELG,2010-12-01 00:00:00+00:00,60.41,60.64,60.03,60.15,2669200,30.205,30.32,30.015,30.075,5338400,0.0,1.0
19,CELG,2010-12-02 00:00:00+00:00,60.46,60.6,60.06,60.29,2211200,30.23,30.3,30.03,30.145,4422400,0.0,1.0
20,CELG,2010-12-03 00:00:00+00:00,60.59,60.67,60.115,60.3,2350800,30.295,30.335,30.0575,30.15,4701600,0.0,1.0
21,CELG,2010-12-06 00:00:00+00:00,55.64,58.39,54.24,58.2701,22214300,27.82,29.195,27.12,29.13505,44428600,0.0,1.0
22,CELG,2010-12-07 00:00:00+00:00,56.27,57.83,56.09,56.93,14088500,28.135,28.915,28.045,28.465,28177000,0.0,1.0
23,CELG,2010-12-08 00:00:00+00:00,56.84,57.23,56.3,56.65,3849400,28.42,28.615,28.15,28.325,7698800,0.0,1.0
24,CELG,2010-12-09 00:00:00+00:00,57.05,57.3,56.71,57.04,3439000,28.525,28.65,28.355,28.52,6878000,0.0,1.0
25,CELG,2010-12-10 00:00:00+00:00,57.46,57.8,57.0,57.29,3432100,28.73,28.9,28.5,28.645,6864200,0.0,1.0
26,CELG,2010-12-13 00:00:00+00:00,56.73,57.62,56.73,57.58,2793500,28.365,28.81,28.365,28.79,5587000,0.0,1.0
27,CELG,2010-12-14 00:00:00+00:00,57.81,57.92,56.91,57.0,3258200,28.905,28.96,28.455,28.5,6516400,0.0,1.0
28,CELG,2010-12-15 00:00:00+00:00,57.83,58.16,57.5001,57.53,2570000,28.915,29.08,28.75005,28.765,5140000,0.0,1.0
29,CELG,2010-12-16 00:00:00+00:00,58.785,58.8,57.72,57.93,2973800,29.3925,29.4,28.86,28.965,5947600,0.0,1.0
30,CELG,2010-12-17 00:00:00+00:00,59.27,59.34,58.29,58.73,4132700,29.635,29.67,29.145,29.365,8265400,0.0,1.0
31,CELG,2010-12-20 00:00:00+00:00,59.28,59.71,58.81,59.54,2906900,29.64,29.855,29.405,29.77,5813800,0.0,1.0
32,CELG,2010-12-21 00:00:00+00:00,59.11,59.35,58.5,59.35,2149200,29.555,29.675,29.25,29.675,4298400,0.0,1.0
33,CELG,2010-12-22 00:00:00+00:00,59.45,59.72,58.98,59.13,1874100,29.725,29.86,29.49,29.565,3748200,0.0,1.0
34,CELG,2010-12-23 00:00:00+00:00,59.69,59.72,59.01,59.19,1841000,29.845,29.86,29.505,29.595,3682000,0.0,1.0
35,CELG,2010-12-27 00:00:00+00:00,59.5,59.8,59.07,59.39,1393600,29.75,29.9,29.535,29.695,2787200,0.0,1.0
36,CELG,2010-12-28 00:00:00+00:00,59.44,59.64,59.17,59.46,1409000,29.72,29.82,29.585,29.73,2818000,0.0,1.0
37,CELG,2010-12-29 00:00:00+00:00,59.73,60.43,59.48,59.69,1423000,29.865,30.215,29.74,29.845,2846000,0.0,1.0
38,CELG,2010-12-30 00:00:00+00:00,59.43,59.75,59.34,59.65,1048600,29.715,29.875,29.67,29.825,2097200,0.0,1.0
39,CELG,2010-12-31 00:00:00+00:00,59.14,59.64,58.7,59.52,1070400,29.57,29.82,29.35,29.76,2140800,0.0,1.0
40,CELG,2011-01-03 00:00:00+00:00,60.02,60.9,59.68,59.74,2615900,30.01,30.45,29.84,29.87,5231800,0.0,1.0
41,CELG,2011-01-04 00:00:00+00:00,58.69,60.07,58.54,59.81,3663000,29.345,30.035,29.27,29.905,7326000,0.0,1.0
42,CELG,2011-01-05 00:00:00+00:00,59.39,59.72,58.22,58.4,3578300,29.695,29.86,29.11,29.2,7156600,0.0,1.0
43,CELG,2011-01-06 00:00:00+00:00,58.99,59.78,58.81,59.23,3285600,29.495,29.89,29.405,29.615,6571200,0.0,1.0
