Date,High,Low,Open,Close,Volume,Adj Close,Name
2019-09-11,135.47000122070312,131.69000244140625,134.88999938964844,135.3699951171875,899000.0,132.4971466064453,ADS
2019-09-12,135.88999938964844,132.82000732421875,135.41000366210938,134.69000244140625,625200.0,131.83157348632812,ADS
2019-09-13,137.2899932861328,133.55999755859375,136.05999755859375,133.72999572753906,580800.0,130.89195251464844,ADS
2019-09-16,135.61000061035156,132.47000122070312,132.47000122070312,132.9499969482422,742000.0,130.12850952148438,ADS
2019-09-17,133.17999267578125,129.30999755859375,132.8000030517578,131.41000366210938,711800.0,128.62120056152344,ADS
2019-09-18,131.42999267578125,129.47000122070312,131.42999267578125,130.91000366210938,652000.0,128.13180541992188,ADS
2019-09-19,134.47000122070312,130.7100067138672,131.64999389648438,130.72000122070312,537900.0,127.94584655761719,ADS
2019-09-20,133.3300018310547,130.11000061035156,131.3000030517578,130.19000244140625,920800.0,127.42708587646484,ADS
2019-09-23,130.7100067138672,128.24000549316406,129.58999633789062,129.3000030517578,553700.0,126.55596923828125,ADS
2019-09-24,129.52999877929688,125.5,129.30999755859375,126.75,732900.0,124.06008911132812,ADS
2019-09-25,128.5,126.19000244140625,126.56999969482422,127.87999725341797,422000.0,125.16609954833984,ADS
2019-09-26,128.58999633789062,127.16999816894531,127.8499984741211,127.77999877929688,376100.0,125.06822967529297,ADS
2019-09-27,129.2899932861328,126.38999938964844,128.6699981689453,126.41999816894531,332900.0,123.7370834350586,ADS
2019-09-30,128.7899932861328,125.8499984741211,126.58999633789062,128.1300048828125,456700.0,125.41079711914062,ADS
2019-10-01,130.89999389648438,125.4800033569336,129.0399932861328,126.04000091552734,322700.0,123.36515808105469,ADS
2019-10-02,125.18000030517578,121.62000274658203,125.05999755859375,123.12000274658203,577100.0,120.50712585449219,ADS
2019-10-03,123.31999969482422,119.08999633789062,122.6500015258789,122.55999755859375,581300.0,119.9590072631836,ADS
2019-10-04,123.94999694824219,121.31999969482422,122.97000122070312,123.87999725341797,315700.0,121.25099182128906,ADS
2019-10-07,124.61000061035156,122.66999816894531,123.13999938964844,122.87999725341797,510300.0,120.272216796875,ADS
2019-10-08,121.87999725341797,118.08999633789062,121.72000122070312,118.66000366210938,616600.0,116.14177703857422,ADS
2019-10-09,119.61000061035156,116.68000030517578,119.41000366210938,118.41999816894531,603300.0,115.90686798095703,ADS
2019-10-10,121.20999908447266,117.08000183105469,119.08999633789062,118.20999908447266,483300.0,115.70132446289062,ADS
2019-10-11,123.04000091552734,119.72000122070312,120.33000183105469,122.55000305175781,700500.0,119.94922637939453,ADS
2019-10-14,123.72000122070312,120.94000244140625,122.55000305175781,122.54000091552734,492900.0,119.9394302368164,ADS
2019-10-15,124.22000122070312,121.2300033569336,122.8499984741211,123.69999694824219,598200.0,121.07481384277344,ADS
2019-10-16,124.8499984741211,122.80000305175781,123.88999938964844,123.20999908447266,663600.0,120.59520721435547,ADS
2019-10-17,124.88999938964844,122.79000091552734,123.44999694824219,123.36000061035156,563200.0,120.74203491210938,ADS
2019-10-18,124.62000274658203,122.45999908447266,123.05000305175781,123.54000091552734,650300.0,120.918212890625,ADS
2019-10-21,125.73999786376953,124.11000061035156,124.48999786376953,124.7699966430664,476200.0,122.12210083007812,ADS
2019-10-22,125.77999877929688,123.01000213623047,124.55000305175781,124.4000015258789,474400.0,121.75995635986328,ADS
2019-10-23,124.75,123.2300033569336,124.30000305175781,123.76000213623047,572900.0,121.133544921875,ADS
2019-10-24,117.19999694824219,101.51000213623047,116.0,107.0199966430664,4068700.0,104.7488021850586,ADS
2019-10-25,107.29000091552734,104.12999725341797,106.3499984741211,104.80000305175781,1618700.0,102.57592010498047,ADS
2019-10-28,109.69000244140625,105.38999938964844,105.4000015258789,106.79000091552734,1035300.0,104.52367401123047,ADS
2019-10-29,105.66999816894531,103.0,103.4000015258789,103.9800033569336,2855000.0,101.77332305908203,ADS
2019-10-30,104.7699966430664,101.88999938964844,104.36000061035156,102.79000091552734,1063700.0,100.60857391357422,ADS
2019-10-31,102.94000244140625,99.19999694824219,102.41999816894531,100.0,1290800.0,97.87777709960938,ADS
2019-11-01,102.16999816894531,100.05999755859375,100.81999969482422,101.05999755859375,1074100.0,98.915283203125,ADS
2019-11-04,103.88999938964844,102.01000213623047,102.02999877929688,102.33000183105469,730500.0,100.15833282470703,ADS
2019-11-05,105.13999938964844,102.9000015258789,102.98999786376953,103.87999725341797,992600.0,101.67543029785156,ADS
