Date,High,Low,Open,Close,Volume,Adj Close,Name
2019-09-11,41.04999923706055,39.779998779296875,40.400001525878906,41.04999923706055,2482900.0,39.668094635009766,ADM
2019-09-12,41.4900016784668,40.68000030517578,41.060001373291016,41.45000076293945,3475500.0,40.054630279541016,ADM
2019-09-13,42.189998626708984,41.38999938964844,41.470001220703125,41.630001068115234,3676300.0,40.22856903076172,ADM
2019-09-16,42.0,41.150001525878906,41.43000030517578,41.959999084472656,2652900.0,40.54745864868164,ADM
2019-09-17,43.0,41.650001525878906,42.939998626708984,41.790000915527344,4254100.0,40.383182525634766,ADM
2019-09-18,41.7400016784668,41.11000061035156,41.599998474121094,41.66999816894531,2689300.0,40.2672233581543,ADM
2019-09-19,41.790000915527344,40.779998779296875,41.75,40.900001525878906,2469300.0,39.52314758300781,ADM
2019-09-20,41.25,40.790000915527344,40.93000030517578,40.900001525878906,4553100.0,39.52314758300781,ADM
2019-09-23,40.91999816894531,40.349998474121094,40.72999954223633,40.400001525878906,2855500.0,39.039974212646484,ADM
2019-09-24,40.529998779296875,39.75,40.45000076293945,39.93000030517578,4054300.0,38.58580017089844,ADM
2019-09-25,40.63999938964844,39.939998626708984,39.939998626708984,40.47999954223633,2572400.0,39.117279052734375,ADM
2019-09-26,40.95000076293945,40.279998779296875,40.599998474121094,40.86000061035156,1807300.0,39.484493255615234,ADM
2019-09-27,41.18000030517578,40.61000061035156,40.970001220703125,40.939998626708984,1842100.0,39.56179428100586,ADM
2019-09-30,41.27000045776367,40.959999084472656,41.029998779296875,41.06999969482422,2257200.0,39.68742370605469,ADM
2019-10-01,41.45000076293945,40.220001220703125,41.209999084472656,40.33000183105469,3033800.0,38.97233200073242,ADM
2019-10-02,40.16999816894531,39.380001068115234,40.15999984741211,39.720001220703125,2735500.0,38.382869720458984,ADM
2019-10-03,39.79999923706055,39.040000915527344,39.720001220703125,39.529998779296875,2650200.0,38.19926071166992,ADM
2019-10-04,40.380001068115234,39.529998779296875,39.56999969482422,40.349998474121094,1961700.0,38.99165725708008,ADM
2019-10-07,40.189998626708984,39.77000045776367,40.16999816894531,39.779998779296875,2910900.0,38.44084930419922,ADM
2019-10-08,39.7599983215332,38.38999938964844,39.7599983215332,38.400001525878906,4073900.0,37.10730743408203,ADM
2019-10-09,39.130001068115234,38.619998931884766,38.68000030517578,38.93000030517578,2879200.0,37.61946105957031,ADM
2019-10-10,40.09000015258789,38.93000030517578,38.93000030517578,39.77000045776367,2974900.0,38.431182861328125,ADM
2019-10-11,40.689998626708984,40.0099983215332,40.130001068115234,40.459999084472656,2709600.0,39.097957611083984,ADM
2019-10-14,40.470001220703125,39.93000030517578,40.2599983215332,40.20000076293945,1745900.0,38.84670639038086,ADM
2019-10-15,40.54999923706055,40.029998779296875,40.25,40.33000183105469,1837800.0,38.97233200073242,ADM
2019-10-16,40.369998931884766,39.63999938964844,40.279998779296875,39.70000076293945,2529000.0,38.36354064941406,ADM
